p,mean p omega,u,deg
0.9781,0.9764,10.2948,6.0000
0.9884,0.9843,9.9966,7.0000
0.9874,0.9793,9.9608,4.0000
0.9936,0.9774,9.6826,5.0000
0.9801,0.9611,9.8263,6.0000
0.9665,0.9777,11.3469,2.0000
0.9513,0.9712,10.1068,4.0000
0.9820,0.9797,10.0034,3.0000
0.9644,0.9781,9.9082,6.0000
0.9748,0.9855,10.0836,1.0000
0.9809,0.9829,9.9070,5.0000
0.9780,0.9460,10.4966,1.0000
0.9759,0.9646,9.9805,3.0000
0.9801,0.9723,9.8818,8.0000
0.9809,0.9715,9.8688,5.0000
0.9647,0.9813,10.0696,2.0000
0.9545,0.9714,10.0039,5.0000
0.9849,0.9630,10.0152,3.0000
0.9801,0.9809,10.0919,1.0000
0.9801,0.9825,10.0187,3.0000
0.9849,0.9822,10.2656,3.0000
0.9936,0.9679,10.2569,1.0000
0.9545,0.9871,9.7287,3.0000
0.9515,0.9610,10.1575,5.0000
0.9652,NaN,0.0000,0.0000
0.9513,0.9715,10.0653,5.0000
0.9637,0.9545,10.0966,1.0000
0.9529,0.9689,10.1897,5.0000
0.9936,0.9765,9.9998,5.0000
0.9629,0.9731,9.8980,1.0000
0.9468,0.9533,9.9551,8.0000
0.9204,0.9679,9.7876,4.0000
0.9748,0.9855,10.0836,1.0000
0.9648,0.9684,10.2104,5.0000
0.9781,0.9788,10.1100,3.0000
0.9855,0.9613,10.0253,3.0000
0.9647,0.9767,9.9105,5.0000
0.9781,0.9659,9.8745,4.0000
0.9809,0.9801,10.0083,1.0000
0.8223,0.9659,9.9900,4.0000
0.9713,0.9713,10.0000,1.0000
0.9763,0.9637,10.0023,2.0000
0.9547,0.9713,9.2606,7.0000
0.9801,0.9052,9.9923,3.0000
0.9920,0.9655,10.2548,3.0000
0.9801,0.9936,9.8652,1.0000
0.9809,0.9801,10.0083,1.0000
0.9204,0.9701,10.0261,5.0000
0.9779,NaN,9.9853,0.0000
0.9801,0.9799,10.0429,4.0000
0.9767,0.9851,9.9970,3.0000
0.9801,0.9870,10.0018,2.0000
0.9713,0.9801,9.9543,1.0000
0.9547,0.9484,10.1902,4.0000
0.9935,0.9651,10.3022,8.0000
0.9513,0.9804,9.7122,1.0000
0.9809,0.9746,9.6233,6.0000
0.9647,0.9679,9.8637,4.0000
0.9719,0.9827,10.2285,5.0000
0.9637,0.9866,9.7702,1.0000
0.9644,0.9711,9.6345,5.0000
0.9809,0.9689,9.8796,2.0000
0.9515,0.9682,10.0082,5.0000
0.9713,0.9757,10.0000,2.0000
0.9884,0.9628,10.0220,5.0000
0.9809,0.9615,10.0041,5.0000
0.9547,0.9789,10.0198,7.0000
0.9684,0.9804,10.2295,1.0000
0.9809,0.9714,10.1056,3.0000
0.9781,0.9780,9.9362,8.0000
0.9684,0.9724,9.9640,2.0000
0.9826,0.9773,9.9439,6.0000
0.9801,0.9731,10.5163,7.0000
0.9647,0.9766,9.8344,2.0000
0.9647,0.9429,10.0320,6.0000
0.9902,0.9738,9.9986,7.0000
0.9801,0.9752,10.0200,3.0000
0.9809,0.9845,10.0283,1.0000
0.9545,0.9442,9.9157,4.0000
0.9849,0.9686,10.1691,4.0000
0.9826,0.9583,9.8333,8.0000
0.9855,0.9817,9.9204,3.0000
0.9515,0.9752,10.3143,4.0000
0.8386,0.9398,10.0329,6.0000
0.9703,0.9712,10.1925,5.0000
0.9849,0.9824,9.9051,7.0000
0.9629,0.9847,9.8202,1.0000
0.9719,0.9760,10.0080,3.0000
0.9781,0.9669,10.1511,6.0000
0.9648,0.9799,9.9356,7.0000
0.9648,NaN,0.0000,0.0000
0.9826,0.9520,10.1974,4.0000
0.9204,0.9637,9.8642,1.0000
0.9199,0.9730,9.8543,3.0000
0.9513,0.9675,9.9043,6.0000
0.9801,0.9717,10.0003,11.0000
0.9545,0.9687,9.8034,6.0000
0.9629,0.9579,10.2427,5.0000
0.9801,0.9809,9.9727,3.0000
0.9809,0.9681,10.1019,4.0000
0.9801,0.9703,10.2080,3.0000
0.9545,0.9637,10.0851,6.0000
0.9781,0.9748,9.8019,7.0000
0.9637,0.9795,9.9037,6.0000
0.9855,0.9742,9.2491,3.0000
0.9547,0.9594,10.0456,6.0000
0.9753,0.9543,10.4306,4.0000
0.9644,0.9682,10.0117,6.0000
0.9801,0.9513,9.9554,1.0000
0.9780,0.9668,10.5037,3.0000
0.9763,0.9829,9.8839,2.0000
0.9719,0.9801,9.9178,1.0000
0.9935,0.9693,10.1904,4.0000
0.9826,NaN,0.0000,0.0000
0.9845,0.9823,9.8462,5.0000
0.9006,0.8386,10.6199,1.0000
0.9781,0.9359,9.6241,8.0000
0.9719,0.9814,9.9765,7.0000
0.9855,0.9727,10.0732,6.0000
0.9629,0.9724,10.1652,2.0000
0.9936,0.9868,9.8777,2.0000
0.9460,0.9555,9.8802,6.0000
0.9637,0.9376,10.3825,6.0000
0.9644,0.9755,9.8679,3.0000
0.9647,0.9643,9.9281,5.0000
0.9763,0.9825,9.9790,4.0000
0.9648,0.9760,9.9350,3.0000
0.9809,0.9503,10.2575,5.0000
0.9801,0.9729,9.9914,5.0000
0.9637,0.9537,10.2217,6.0000
0.9283,0.9735,9.8091,5.0000
0.9809,0.8498,12.3142,4.0000
0.9809,0.9815,9.9846,4.0000
0.9780,0.9702,9.9893,2.0000
0.9855,0.9789,9.9370,7.0000
0.9647,0.9537,9.7227,5.0000
0.9801,0.9593,10.2589,2.0000
0.9629,0.9637,9.9743,1.0000
0.9644,0.9722,9.7631,3.0000
0.9801,0.9715,10.1368,3.0000
0.9809,0.9779,10.0131,6.0000
0.9801,0.9730,10.2894,4.0000
0.9763,0.9699,9.9534,3.0000
0.9504,0.9633,9.7062,2.0000
0.9763,0.9795,9.8839,2.0000
0.9801,0.8857,11.5485,4.0000
0.9713,0.9801,9.8872,1.0000
0.9801,0.9741,9.8694,6.0000
0.9629,0.9693,9.7779,4.0000
0.9801,0.9719,9.7814,2.0000
0.9826,0.9826,10.0000,1.0000
0.9648,0.9749,9.9131,3.0000
0.9781,0.9822,10.1567,4.0000
0.9801,0.9699,10.1230,4.0000
0.9504,0.9729,9.9952,6.0000
0.9522,0.9608,9.8845,2.0000
0.9809,0.9614,9.8364,6.0000
0.9515,0.9690,9.9900,4.0000
0.9204,0.9715,9.7019,2.0000
0.9647,0.9699,10.0555,6.0000
0.9845,0.9760,10.0900,4.0000
0.9809,0.9696,10.0033,2.0000
0.9713,0.9719,10.1464,7.0000
0.9801,0.9821,9.8201,7.0000
0.9665,0.9177,9.8183,4.0000
0.9468,0.9199,9.8385,1.0000
0.9644,0.9755,9.9396,3.0000
0.9727,0.9706,9.9362,3.0000
0.9767,0.9714,9.7758,8.0000
0.9809,0.9801,0.0000,1.0000
0.9874,0.9805,9.5568,4.0000
0.9629,0.9728,10.1747,5.0000
0.9545,0.9717,10.0898,7.0000
0.9936,0.9783,10.0385,6.0000
0.9637,0.9698,10.0289,3.0000
0.9547,0.8294,12.0572,6.0000
0.9936,0.9809,10.0737,5.0000
0.9515,NaN,0.0000,0.0000
0.9801,0.9742,9.9290,6.0000
0.8386,0.9746,9.3260,2.0000
0.9801,0.9740,9.6433,5.0000
0.9648,0.9628,9.8642,3.0000
0.9801,0.9340,10.7079,3.0000
0.9802,0.9720,10.0587,5.0000
0.9809,0.9756,9.9622,9.0000
0.9801,0.9826,9.6891,5.0000
0.9679,0.9062,9.8832,3.0000
0.9781,0.9748,10.0325,3.0000
0.9781,0.9693,10.0872,4.0000
0.9743,0.9809,9.9528,2.0000
0.9801,0.9500,11.4150,4.0000
0.9826,0.9761,8.5850,5.0000
0.9809,0.9643,9.9321,8.0000
0.9640,0.9801,9.8640,3.0000
0.9801,0.9770,9.9804,6.0000
0.9513,NaN,0.0000,0.0000
0.9826,NaN,0.0000,0.0000
0.9781,0.9513,9.9803,1.0000
0.9748,0.9800,9.9719,4.0000
0.9936,0.9613,10.0690,3.0000
0.8386,0.9769,9.7328,6.0000
0.9545,0.8693,9.8546,2.0000
0.7585,0.9641,9.5489,4.0000
0.8386,0.9846,8.5850,3.0000
0.9515,0.9659,10.2184,4.0000
0.9513,0.9713,10.0633,3.0000
0.9780,0.9681,10.1768,4.0000
0.9468,0.9759,9.9032,5.0000
0.9468,0.9764,10.0677,4.0000
0.9801,0.9679,9.9427,5.0000
0.9855,0.9717,10.3515,4.0000
0.9713,0.9632,9.9321,4.0000
0.9647,0.9720,9.8713,6.0000
0.9644,0.9736,9.8248,2.0000
0.9813,0.9838,9.9014,7.0000
0.9648,0.9783,9.9290,4.0000
0.9781,0.9757,10.0832,6.0000
0.9713,0.9598,10.2449,4.0000
0.9652,0.9698,9.3418,4.0000
0.9629,0.9495,10.1155,10.0000
0.9855,0.9801,10.0125,5.0000
0.9801,0.9746,10.0938,6.0000
0.9652,0.9652,10.1722,4.0000
0.9936,0.9801,9.8476,4.0000
0.9515,0.9588,10.1334,6.0000
0.9629,0.9690,10.0064,7.0000
0.9936,0.9116,9.9712,6.0000
0.9804,0.9513,10.1987,5.0000
0.9637,0.9737,9.9538,6.0000
0.9936,0.9701,10.2219,4.0000
0.9809,0.9733,9.9350,3.0000
0.9801,0.9618,10.5107,3.0000
0.9547,0.9396,11.7667,5.0000
0.9204,0.9832,9.6689,4.0000
0.9545,NaN,0.0000,0.0000
0.9713,0.9689,10.1305,6.0000
0.9801,0.9790,10.0022,6.0000
0.9468,0.9790,10.0568,6.0000
0.9629,0.9629,10.1105,3.0000
0.9809,0.9716,9.9203,3.0000
0.9637,0.9657,10.1977,6.0000
0.9801,0.9802,9.9249,4.0000
0.9801,0.9634,10.4710,6.0000
0.9781,0.9629,10.1649,3.0000
0.9781,0.9547,10.2344,1.0000
0.9855,0.9786,10.0312,2.0000
0.9647,0.9740,9.9181,5.0000
0.9801,0.9643,9.8565,5.0000
0.9644,NaN,0.0000,0.0000
0.9644,0.9751,9.9080,3.0000
0.9647,0.9747,9.8435,3.0000
0.9801,0.9705,10.0197,2.0000
0.9204,0.9694,9.7673,4.0000
0.9513,NaN,0.0000,0.0000
0.9647,0.9845,9.8015,1.0000
0.9713,0.9502,9.5827,2.0000
0.9513,0.9613,10.1085,3.0000
0.9801,0.9643,10.1195,6.0000
0.9809,0.9734,9.9125,8.0000
0.9644,0.9731,9.6992,4.0000
0.9545,0.9697,9.9196,4.0000
0.9820,0.9801,10.0568,1.0000
0.9826,0.9700,9.7686,7.0000
0.9801,0.9700,10.0217,5.0000
0.9513,0.9719,9.9338,2.0000
0.9833,0.9776,9.9634,3.0000
0.9647,0.9721,9.9511,4.0000
0.9637,0.9689,9.9535,6.0000
0.9801,0.9819,9.9601,4.0000
0.9763,0.9349,10.1215,4.0000
0.9801,0.9770,9.9862,5.0000
0.9637,0.9775,9.9112,2.0000
0.9809,0.9827,9.8790,6.0000
0.9849,0.9763,9.9752,1.0000
0.9647,NaN,0.0000,0.0000
0.9870,0.9808,9.9435,8.0000
0.9644,0.9574,10.4290,4.0000
0.9637,0.9732,9.9371,5.0000
0.9780,0.9613,10.2063,2.0000
0.9801,NaN,10.0250,0.0000
0.9720,0.9809,9.9106,1.0000
0.9802,0.9637,10.1650,1.0000
0.9801,0.9654,9.9637,7.0000
0.9826,0.9460,10.1103,1.0000
0.9652,0.9693,9.9972,3.0000
0.9629,0.9781,9.9340,2.0000
0.9199,0.9708,9.7238,3.0000
0.9826,0.9664,9.4299,5.0000
0.9801,0.9536,9.8921,6.0000
0.9849,0.9790,9.8680,6.0000
0.9801,0.9667,9.6661,5.0000
0.9801,0.9664,9.9504,3.0000
0.9809,0.9765,9.9777,3.0000
0.9759,0.9617,9.9648,3.0000
0.9809,0.9781,9.9468,6.0000
0.9826,0.9745,9.9135,11.0000
0.9801,0.9824,9.8251,8.0000
0.9855,0.9764,9.7985,4.0000
0.9647,0.9813,9.9994,2.0000
0.9644,0.9755,9.9058,3.0000
0.9629,0.9638,9.9550,7.0000
0.9629,0.9762,9.9116,4.0000
0.9522,0.9717,9.8238,5.0000
0.9644,0.9885,9.8851,3.0000
0.9522,0.9592,10.0024,2.0000
0.9513,0.9647,9.7122,1.0000
0.9644,0.9737,10.0957,3.0000
0.9647,0.9764,9.8955,2.0000
0.9581,0.9668,10.1421,5.0000
0.9801,0.9776,9.9859,5.0000
0.9809,0.9662,10.1832,2.0000
0.9809,0.9564,10.5481,9.0000
0.9513,0.9719,9.8462,2.0000
0.9679,0.9657,10.1034,4.0000
0.9713,0.9737,9.8335,7.0000
0.9849,0.9759,9.8993,4.0000
0.9801,0.9751,9.9304,8.0000
0.9637,0.9613,10.1703,4.0000
0.9759,0.9603,9.9887,2.0000
0.9547,0.9705,9.9623,2.0000
0.9542,NaN,0.0000,0.0000
0.9801,0.9602,10.4610,3.0000
0.9801,0.9717,9.9938,5.0000
0.9647,0.9696,10.0696,8.0000
0.9936,0.9751,10.1369,3.0000
0.9720,0.9782,9.9647,3.0000
0.9513,0.9465,10.1039,4.0000
0.9801,0.9773,10.0726,6.0000
0.9759,0.9739,9.9014,4.0000
0.9513,0.9513,10.2874,2.0000
0.9522,0.9555,9.9666,1.0000
0.9801,0.9828,9.7728,6.0000
0.9826,0.9855,9.9709,1.0000
0.9849,0.9673,10.0343,4.0000
0.9719,0.9709,9.9519,1.0000
0.9809,0.9822,9.2320,3.0000
0.9820,0.8480,11.5363,6.0000
0.9763,0.9704,9.9603,3.0000
0.9647,0.9806,9.8489,5.0000
0.9780,0.9783,9.9345,5.0000
0.9731,0.9819,9.8679,6.0000
0.9629,0.9718,9.9866,9.0000
0.9809,0.9831,10.2811,3.0000
0.9468,0.9754,9.7547,4.0000
0.9199,0.9705,9.7297,3.0000
0.9647,0.9572,10.2557,6.0000
0.9781,0.9820,9.9610,2.0000
0.9743,0.9749,10.1313,8.0000
0.9637,0.9292,9.6450,3.0000
0.9801,0.9807,9.9106,6.0000
0.9809,0.9745,10.0026,8.0000
0.9719,0.9823,10.2587,4.0000
0.9801,0.9806,10.1589,3.0000
0.9637,0.9652,10.0112,4.0000
0.9719,0.9657,10.2508,2.0000
0.9809,0.9742,10.0109,7.0000
0.9529,0.9739,9.9147,4.0000
0.9748,0.9637,9.9672,1.0000
0.9781,0.9801,10.2658,1.0000
0.9833,0.9615,10.1713,3.0000
0.9811,0.9728,10.0925,5.0000
0.9880,0.9497,10.3823,1.0000
0.9801,0.9752,9.9741,4.0000
0.9727,0.9808,9.9813,3.0000
0.9629,0.9730,10.0133,6.0000
0.9763,0.9715,10.2066,2.0000
0.9847,0.9483,9.4811,5.0000
0.9647,0.9547,10.1772,2.0000
0.9048,0.9538,9.7258,6.0000
0.9801,0.9691,9.9985,4.0000
0.9801,0.9802,9.9486,4.0000
0.9547,0.9777,9.8039,4.0000
0.9780,0.9530,9.8247,2.0000
0.9629,0.9421,10.0608,6.0000
0.8223,0.9768,8.8440,4.0000
0.9727,0.9785,9.9222,4.0000
0.9801,0.9741,10.0708,2.0000
0.9637,0.9702,9.8740,2.0000
0.9809,0.9618,9.8738,5.0000
0.9713,0.9713,10.0000,1.0000
0.9629,0.9553,9.9735,3.0000
0.9727,0.9820,10.0805,1.0000
0.9104,0.9744,9.7097,3.0000
0.9648,0.9784,9.8849,7.0000
0.9781,0.9787,9.8526,4.0000
0.9809,0.9730,10.0503,4.0000
0.9763,0.9811,9.9931,5.0000
0.9629,0.9804,10.0557,3.0000
0.9706,0.9715,10.0432,5.0000
0.9637,0.9681,10.0215,5.0000
0.9647,0.9724,9.8243,4.0000
0.9637,0.9722,9.9868,4.0000
0.8223,0.9746,9.9409,6.0000
0.9781,0.9504,0.0000,1.0000
0.9781,0.9728,9.9697,4.0000
0.9759,0.9650,10.1807,3.0000
0.9781,0.9881,10.0777,2.0000
0.9647,0.9691,9.8570,7.0000
0.9809,0.9595,10.4891,3.0000
0.9637,0.9444,9.8838,6.0000
0.9763,0.9780,9.8775,10.0000
0.9801,0.9749,9.5201,3.0000
0.9637,0.9513,10.1236,1.0000
0.9637,0.9424,10.2008,2.0000
0.9693,0.9765,9.8632,12.0000
0.9855,0.9736,10.0615,2.0000
0.9855,0.9752,10.2402,6.0000
0.9759,0.9727,10.0319,1.0000
0.9902,0.9719,10.2004,2.0000
0.9781,0.9482,9.9779,5.0000
0.9801,0.9536,10.1061,4.0000
0.9748,0.9726,9.9412,8.0000
0.9780,0.9706,9.8951,3.0000
0.9809,0.9787,9.9582,10.0000
0.9763,0.9723,9.9711,2.0000
0.9743,0.9386,10.1178,5.0000
0.9801,0.9768,9.4667,3.0000
0.9637,0.9650,9.9011,3.0000
0.9693,0.9797,9.9306,3.0000
0.9935,0.9826,10.0840,2.0000
0.9809,0.9715,9.7452,2.0000
0.9743,0.9809,9.9881,3.0000
0.9801,0.9805,10.0197,2.0000
0.9665,0.9740,10.1216,5.0000
0.9644,0.9822,9.9271,7.0000
0.9801,0.9748,9.9014,5.0000
0.9513,0.9718,9.4324,3.0000
0.9637,0.9628,10.0671,6.0000
0.9293,0.9746,9.8042,4.0000
0.9204,0.9648,9.8834,7.0000
0.9629,0.9810,9.9807,3.0000
0.9644,0.9052,11.0360,2.0000
0.9522,0.9692,9.9283,4.0000
0.9801,0.9781,0.0000,1.0000
0.9801,0.9989,9.8121,1.0000
0.9809,0.9822,9.8268,3.0000
0.9753,0.9788,9.9524,3.0000
0.9763,0.9762,10.0153,6.0000
0.9767,0.9468,10.2757,2.0000
0.9647,0.9677,10.1076,2.0000
0.9727,0.9809,9.9178,1.0000
0.9547,0.9294,9.6555,5.0000
0.9809,0.9740,10.1741,4.0000
0.9204,0.9857,10.1340,2.0000
0.9849,0.9497,10.0899,1.0000
0.9809,0.9500,9.9320,2.0000
0.9801,0.9468,10.3330,1.0000
0.9513,0.9669,9.9297,5.0000
0.9781,0.9504,10.0350,4.0000
0.9826,0.9452,9.9602,6.0000
0.8386,0.9710,9.4178,8.0000
0.9801,0.9204,10.5972,1.0000
0.9809,0.9685,10.1731,6.0000
0.9989,0.9744,9.8348,7.0000
0.9515,NaN,0.0000,0.0000
0.9468,0.9709,9.8106,5.0000
0.9809,0.9724,10.0255,4.0000
0.9468,0.9725,10.0054,5.0000
0.9637,0.9671,7.6490,3.0000
0.9513,0.9756,9.8614,6.0000
0.9855,0.9694,10.0350,4.0000
0.9629,0.9698,10.0738,3.0000
0.9826,0.9459,9.8626,3.0000
0.9936,0.9762,10.1804,2.0000
0.9849,0.9681,10.3378,4.0000
0.9713,0.9641,10.1215,6.0000
0.9468,0.9547,0.0000,1.0000
0.9204,0.9547,9.5561,1.0000
0.9809,0.9664,9.9410,5.0000
0.9665,0.9690,9.9180,7.0000
0.9647,0.9587,10.1081,3.0000
0.9936,0.9712,10.0799,4.0000
0.9629,0.9293,10.4220,2.0000
0.9648,0.9695,9.9308,4.0000
0.9813,0.9465,10.1282,2.0000
0.9763,0.9549,10.0200,9.0000
0.9809,0.9687,10.3331,7.0000
0.9849,0.9669,10.2170,6.0000
0.9629,0.9722,9.9481,9.0000
0.9820,0.9687,10.0696,5.0000
0.9759,0.9751,9.9189,3.0000
0.9801,NaN,0.0000,0.0000
0.9781,0.9513,10.2681,1.0000
0.9801,0.9799,9.9221,5.0000
0.9849,0.9203,10.2029,3.0000
0.9780,0.9721,10.1557,5.0000
0.9801,0.9742,10.1221,3.0000
0.8386,0.9742,9.8615,5.0000
0.9468,0.9658,10.0142,6.0000
0.9515,0.9763,9.7520,2.0000
0.9781,0.9815,9.8178,4.0000
0.9826,0.9718,9.9587,4.0000
0.9644,0.9730,10.1418,5.0000
0.9801,0.9786,9.8938,4.0000
0.9801,0.9742,9.9375,9.0000
0.9856,0.9268,10.1386,3.0000
0.9801,0.9795,9.9644,4.0000
0.9804,0.9750,10.2519,7.0000
0.9801,0.9648,10.0948,3.0000
0.9802,0.9807,9.8548,2.0000
0.9935,0.9674,10.0884,2.0000
0.9513,0.9656,9.9453,4.0000
0.8292,0.9781,8.5111,1.0000
0.9719,0.9199,10.5471,3.0000
0.9647,0.9805,9.8811,2.0000
0.9644,0.9680,9.8974,7.0000
0.9713,0.9648,10.0655,1.0000
0.9802,NaN,0.0000,0.0000
0.9989,0.9753,10.0178,5.0000
0.9811,0.9739,10.1328,2.0000
0.9719,0.9647,10.1186,2.0000
0.9849,0.9579,9.9319,2.0000
0.9513,0.9789,9.8722,5.0000
0.9936,0.9275,9.9424,3.0000
0.8223,0.9678,9.7829,5.0000
0.9809,0.9660,10.3208,5.0000
0.9763,0.9788,9.9361,3.0000
0.9545,0.9732,9.9964,3.0000
0.9637,0.9763,9.9292,1.0000
0.9547,0.9529,9.8952,8.0000
0.9795,0.9804,9.9374,3.0000
0.9719,0.9794,9.9766,3.0000
0.9804,0.9668,10.0219,3.0000
0.9204,0.9780,9.7638,5.0000
0.9855,0.9749,10.0235,3.0000
0.8386,0.9786,9.5593,6.0000
0.9727,0.9776,9.9718,3.0000
0.9773,0.9742,10.0219,6.0000
0.9801,0.9677,9.9447,6.0000
0.9781,0.9721,10.0141,6.0000
0.9809,0.9720,10.0894,2.0000
0.9719,0.9638,9.8139,8.0000
0.9801,0.9624,10.3198,3.0000
0.9801,0.9841,9.9039,3.0000
0.9809,0.9513,9.9542,1.0000
0.9515,0.9676,10.0660,5.0000
0.9547,0.9709,9.9934,3.0000
0.9547,0.9702,10.1252,8.0000
0.9855,NaN,9.9459,0.0000
0.9629,NaN,0.0000,0.0000
0.9849,0.9747,10.0359,4.0000
0.9809,0.9580,10.0309,2.0000
0.9801,NaN,10.0541,0.0000
0.8292,0.9743,9.4854,3.0000
0.9665,0.8386,9.7805,1.0000
0.9571,0.9801,9.9414,1.0000
0.9809,0.9645,10.1711,4.0000
0.9781,0.9749,9.8991,5.0000
0.9763,0.9745,9.9593,7.0000
0.9813,0.9756,9.8792,4.0000
0.9713,0.9714,9.9906,4.0000
0.9709,0.9838,9.6911,4.0000
0.9644,0.9759,9.9138,3.0000
0.9866,0.9637,10.1777,2.0000
0.9936,0.9817,10.0621,2.0000
0.9513,0.9749,9.9041,4.0000
0.9809,0.9749,10.0289,11.0000
0.9743,0.9748,9.9473,5.0000
0.9801,0.9718,10.2301,2.0000
0.9763,0.9486,9.9637,7.0000
0.9693,0.8845,11.5525,7.0000
0.9580,0.9714,9.6911,6.0000
0.9629,0.9822,9.8803,6.0000
0.9762,0.9632,9.8556,10.0000
0.9801,0.9691,9.9125,3.0000
0.9781,0.9692,10.0383,3.0000
0.9468,0.9414,10.3493,2.0000
0.9801,0.9618,10.1207,8.0000
0.9936,0.9828,10.0574,2.0000
0.9261,0.9778,9.6698,3.0000
0.9629,0.9757,10.0505,3.0000
0.9801,0.9684,10.2057,2.0000
0.9637,0.9515,10.0695,1.0000
0.9719,0.9811,9.7262,6.0000
0.9801,0.9661,10.1819,3.0000
0.9809,0.9758,9.9195,5.0000
0.9759,0.9552,10.2577,4.0000
0.9629,0.9204,10.4257,1.0000
0.9817,0.9730,10.1225,5.0000
0.9813,0.9749,10.1444,5.0000
0.9647,0.9804,9.9147,4.0000
0.9781,0.9750,10.2672,5.0000
0.9809,0.9687,9.9965,4.0000
0.9989,0.9629,10.2696,2.0000
0.9801,0.9847,9.9538,1.0000
0.9644,0.9711,9.8698,3.0000
0.9809,0.9612,10.2595,3.0000
0.9713,0.9803,9.9184,6.0000
0.9801,0.9680,10.0177,2.0000
0.9513,0.9661,9.9544,2.0000
0.9801,NaN,0.0000,0.0000
0.9809,0.9629,10.0083,1.0000
0.9529,0.9498,10.1430,6.0000
0.9801,0.9756,9.9759,9.0000
0.9801,0.9763,10.0000,2.0000
0.9801,0.9721,9.8954,9.0000
0.9637,0.9763,10.1236,1.0000
0.9801,0.9571,10.1031,2.0000
0.9637,0.9513,10.1236,1.0000
0.9709,0.9669,10.0338,4.0000
0.9504,0.9738,9.7314,5.0000
0.9547,0.9797,9.9132,4.0000
0.9801,0.9761,10.1235,3.0000
0.9780,0.9764,9.9894,4.0000
0.9629,0.9705,10.0745,7.0000
0.9629,0.9739,9.8410,10.0000
0.9801,0.9791,9.8461,2.0000
0.9826,0.9546,10.4699,7.0000
0.9547,0.9639,9.9149,2.0000
0.9801,0.9709,9.8794,5.0000
0.9801,0.9740,10.0084,14.0000
0.9845,0.9810,10.0098,4.0000
0.9204,0.9776,9.7508,4.0000
0.9801,0.9553,10.3236,2.0000
0.9647,0.9801,9.9688,3.0000
0.9855,0.9698,10.1285,3.0000
0.9545,0.9741,9.6870,5.0000
0.9763,0.9740,10.0956,3.0000
0.9629,0.9757,10.0568,2.0000
0.9763,0.9771,9.9288,6.0000
0.9909,0.9676,9.9706,3.0000
0.9693,0.8386,11.2826,2.0000
0.9781,0.9814,9.9941,2.0000
0.9801,0.9673,9.9901,2.0000
0.9781,0.9798,10.0378,3.0000
0.9713,0.9757,9.1129,4.0000
0.9713,0.9637,9.8639,1.0000
0.9644,0.9666,9.9819,6.0000
0.9801,0.9782,10.0263,3.0000
0.9801,0.9723,10.0307,3.0000
0.9647,0.9752,9.9245,3.0000
0.9809,0.9713,9.9979,1.0000
0.9781,0.9769,9.9520,4.0000
0.9468,0.9781,9.6998,2.0000
0.9204,0.9805,9.6682,4.0000
0.9547,0.9732,10.0059,6.0000
0.9780,0.9683,10.0497,3.0000
0.9801,0.9810,9.7829,6.0000
0.9804,0.9746,10.1282,5.0000
0.9637,0.9761,10.0006,3.0000
0.9762,0.9676,9.9260,6.0000
0.9849,0.9805,9.9308,2.0000
0.9809,0.9737,10.0430,4.0000
0.9713,0.9792,9.8592,5.0000
0.9199,0.9635,10.0820,7.0000
0.9513,0.9743,9.9573,3.0000
0.9763,0.9834,9.8367,3.0000
0.9826,0.9854,9.9448,5.0000
0.9870,0.9736,9.8143,3.0000
0.9936,0.9820,9.9583,3.0000
0.9809,0.9322,10.2832,7.0000
0.9644,0.9545,9.8436,1.0000
0.9515,0.9709,9.8768,2.0000
0.9780,0.9782,10.5072,2.0000
0.9547,NaN,0.0000,0.0000
0.9801,0.9746,10.0681,2.0000
0.9515,0.9712,9.9449,4.0000
0.9629,0.9780,9.9514,3.0000
0.9801,0.9678,10.0310,4.0000
0.9637,0.9872,9.8397,2.0000
0.9780,0.9794,9.9653,5.0000
0.9809,0.9707,10.0934,4.0000
0.9647,0.9456,10.0027,5.0000
0.9801,0.9799,9.9562,2.0000
0.9693,0.9728,10.0175,5.0000
0.9849,0.9807,9.9308,3.0000
0.9801,0.9825,9.7084,5.0000
0.9762,0.9724,10.1381,2.0000
0.9713,0.9719,10.1710,4.0000
0.9529,0.9753,9.7862,7.0000
0.9781,0.9936,10.2061,1.0000
0.9545,0.9754,9.6969,3.0000
0.9647,0.9710,9.8172,6.0000
0.9801,0.9809,9.8975,6.0000
0.9743,0.9696,10.1440,4.0000
0.9644,0.9659,9.8965,9.0000
0.9801,0.9804,9.9645,5.0000
0.9849,0.9817,10.0395,4.0000
0.9629,NaN,0.0000,0.0000
0.9887,0.9813,9.9972,2.0000
0.9547,0.9699,10.0359,10.0000
0.9781,0.9762,9.8469,5.0000
0.8386,0.9830,9.6182,3.0000
0.9637,0.9672,10.0281,4.0000
0.9629,0.9782,9.8928,3.0000
0.9781,0.9638,9.9379,2.0000
0.9781,0.9868,9.8439,5.0000
0.9647,0.9640,10.1872,5.0000
0.9513,0.9767,10.0610,3.0000
0.9547,0.9636,9.9701,6.0000
0.9515,0.9658,9.8796,4.0000
0.9380,0.9679,9.8690,4.0000
0.9826,0.9312,9.5357,5.0000
0.9713,0.9751,9.9836,3.0000
0.9763,0.9703,10.0183,11.0000
0.9713,0.9777,9.6805,11.0000
0.9855,0.9781,10.1079,3.0000
0.9781,0.9560,10.1048,6.0000
0.9647,0.9611,9.9346,4.0000
0.9801,0.9644,10.2213,5.0000
