p,mean p omega,u,deg
0.9809,0.9272,7.8724,9.0000
0.8307,0.8076,11.0571,5.0000
0.9067,0.9616,10.5221,2.0000
0.9936,0.9210,9.9435,7.0000
0.6259,0.9812,8.3991,5.0000
0.9293,0.9056,12.7789,2.0000
0.9637,0.9241,9.4067,3.0000
0.9801,0.9175,9.6966,6.0000
0.9900,0.6688,16.1100,2.0000
0.6738,0.9190,9.0795,1.0000
0.9801,0.9333,10.0278,3.0000
0.9822,0.9313,8.9328,5.0000
0.9515,0.8449,11.0660,1.0000
0.8499,0.7891,12.5996,7.0000
0.8348,0.9684,10.8670,2.0000
0.8177,0.8675,9.0482,4.0000
0.5820,0.9778,9.6191,5.0000
0.9855,0.7784,9.1276,4.0000
0.9801,0.9637,10.1642,1.0000
0.9719,0.7681,13.1521,3.0000
0.9801,0.6777,16.0463,2.0000
0.9770,0.8932,9.2037,4.0000
0.7786,0.7817,8.8340,9.0000
0.9233,0.9508,9.6289,6.0000
0.9801,0.6917,12.7392,5.0000
0.9833,0.8499,11.3879,6.0000
0.9801,0.7972,6.7939,4.0000
0.8177,0.9173,11.5705,6.0000
0.9701,0.7931,9.7943,4.0000
0.8348,0.7312,14.5388,3.0000
0.7924,0.9580,10.9379,3.0000
0.9801,0.8236,10.8248,3.0000
0.6259,0.9276,7.5692,4.0000
0.6621,0.6597,12.2984,4.0000
0.9515,0.9233,10.2818,1.0000
0.8669,0.7162,10.5110,3.0000
0.9312,0.8564,10.6309,5.0000
0.9867,0.9647,10.0660,1.0000
0.9856,0.9801,11.3836,1.0000
0.9855,0.8606,9.8285,6.0000
0.9801,0.8001,7.2804,3.0000
0.9801,0.8741,10.1488,2.0000
0.6259,0.6597,6.4580,1.0000
0.9669,0.8335,10.6227,4.0000
0.9781,0.9296,10.1999,5.0000
0.9190,0.7148,14.1712,6.0000
0.9801,0.7938,11.3729,2.0000
0.9899,0.9309,9.7205,3.0000
0.3087,0.8698,9.1145,6.0000
0.3002,0.7621,6.2519,2.0000
0.9293,0.8159,8.6169,5.0000
0.4821,0.8510,7.7390,4.0000
0.8669,0.8887,10.9043,2.0000
0.9801,0.8659,11.0670,5.0000
0.9127,0.9180,10.9251,6.0000
0.9644,0.9422,9.8585,4.0000
0.8150,0.9696,8.2096,3.0000
0.9801,0.9193,9.3298,6.0000
0.9468,0.9546,8.8003,10.0000
0.9513,0.9008,9.2269,5.0000
0.8800,0.9468,9.6362,2.0000
0.9855,0.8846,12.8956,3.0000
0.9809,0.7297,11.5642,5.0000
0.6259,0.9358,8.9633,4.0000
0.9900,0.8471,9.9775,4.0000
0.9515,0.8349,11.0718,5.0000
0.9637,0.9247,8.0182,6.0000
0.9513,0.8680,12.9784,3.0000
0.9801,0.9458,9.0752,7.0000
0.9739,0.8155,11.9833,7.0000
0.9522,0.9180,11.8834,2.0000
0.9312,0.9716,9.7671,3.0000
0.9801,0.7617,8.1760,3.0000
0.8736,0.9774,7.7601,4.0000
0.9644,0.8424,9.9135,4.0000
0.9293,0.9143,10.0152,5.0000
0.9822,0.8114,7.4918,6.0000
0.9515,0.8769,10.5900,3.0000
0.8817,0.8198,10.9638,4.0000
0.7463,0.8361,9.5694,4.0000
0.6225,0.9727,9.0416,4.0000
0.8260,0.7264,12.5296,6.0000
0.6738,0.9382,9.0123,3.0000
0.9781,0.6799,15.5276,2.0000
0.8449,0.8392,10.3196,6.0000
0.9513,0.9725,9.7374,2.0000
0.6170,0.8676,11.3683,3.0000
0.9833,0.8642,10.6429,4.0000
0.6084,0.9708,8.8895,4.0000
0.9701,0.9207,10.0454,4.0000
0.9856,0.8432,7.5926,4.0000
0.9515,0.9425,9.8178,7.0000
0.9801,0.8297,7.3538,7.0000
0.9293,0.9087,8.7325,3.0000
0.9781,0.7846,11.1841,2.0000
0.6738,0.8533,9.2995,5.0000
0.9801,0.9560,6.7508,2.0000
0.8499,0.6962,17.0517,4.0000
0.9718,0.9474,9.6744,8.0000
0.9637,0.9029,9.1489,7.0000
0.8736,NaN,0.0000,0.0000
0.3087,0.9471,8.6525,6.0000
0.9801,0.7575,11.0338,3.0000
0.9637,0.8885,9.5009,4.0000
0.9647,0.8690,14.0020,6.0000
0.9801,0.9177,9.7761,4.0000
0.3087,0.9822,3.2646,1.0000
0.9545,0.9529,8.6854,3.0000
0.9809,0.8051,7.9115,6.0000
0.9644,0.8417,11.1450,6.0000
0.8348,NaN,11.5872,0.0000
0.9801,0.8175,8.7368,5.0000
0.9801,0.9801,10.0000,2.0000
0.8177,0.6464,10.0991,3.0000
0.9293,0.8993,9.2747,3.0000
0.9801,0.8582,10.6244,6.0000
0.9778,0.8736,11.5099,1.0000
0.8449,0.8790,9.7078,5.0000
0.9233,0.8525,11.9136,2.0000
0.8260,0.7247,12.9448,3.0000
0.6597,0.6738,8.6369,1.0000
0.8307,0.6683,9.4570,6.0000
0.9637,0.9673,9.6477,7.0000
0.9801,0.9016,9.9006,3.0000
0.9293,0.8656,8.6722,5.0000
0.9833,0.8094,10.8647,1.0000
0.9801,0.9415,8.3112,6.0000
0.9513,0.8703,10.2072,5.0000
0.9781,0.9159,9.1958,4.0000
0.8094,0.9801,9.2543,2.0000
0.8307,0.8455,8.4492,7.0000
0.9801,0.3087,9.9678,1.0000
0.1617,0.9523,7.9002,8.0000
0.9637,0.9099,9.9241,4.0000
0.9190,0.9262,15.6591,4.0000
0.8260,0.8251,8.7507,4.0000
0.7520,0.9057,8.4075,2.0000
0.9293,0.9796,9.8857,5.0000
0.3773,0.9421,8.7944,3.0000
0.7498,0.9801,7.4992,2.0000
0.9428,NaN,0.0000,0.0000
0.9801,0.9801,10.0000,3.0000
0.9801,0.9638,6.9645,3.0000
0.9781,0.9398,9.7431,4.0000
0.9556,0.9626,9.7293,4.0000
0.7249,0.8233,11.1912,3.0000
0.9801,0.7490,8.8216,4.0000
0.8260,0.9033,10.2772,5.0000
0.3844,0.8724,8.1114,4.0000
0.9833,0.9773,9.5387,4.0000
0.6621,0.7048,13.7590,5.0000
0.9515,0.9582,8.3110,3.0000
0.9778,0.8032,10.4867,6.0000
0.8299,0.9718,8.5178,1.0000
0.9644,0.8159,10.0197,4.0000
0.9629,0.7672,9.1056,7.0000
0.9629,0.9518,9.9892,3.0000
0.7520,0.8499,14.5170,1.0000
0.9801,0.8849,11.1880,5.0000
0.8736,0.7444,9.2477,5.0000
0.8449,0.8655,9.0892,7.0000
0.8260,0.9125,9.2295,2.0000
0.8252,0.8005,12.5326,3.0000
0.9809,0.8287,11.5980,4.0000
0.9293,0.9125,10.0320,2.0000
0.9826,0.8951,11.6883,3.0000
0.2579,0.9006,6.9499,2.0000
0.9936,0.8603,12.7254,6.0000
0.6738,0.9250,9.0562,6.0000
0.6621,0.9715,8.5048,2.0000
0.9781,0.9317,9.6164,5.0000
0.9801,0.9581,10.2001,2.0000
0.7616,0.9814,9.1153,2.0000
0.9781,0.9636,10.1812,3.0000
0.9545,0.8754,10.8664,3.0000
0.9801,0.9139,10.5458,4.0000
0.9468,0.9579,9.1901,5.0000
0.9781,0.8552,8.9820,4.0000
0.9801,0.7218,13.0637,4.0000
0.9778,0.7768,8.2434,3.0000
0.9801,0.5461,14.1973,1.0000
0.8669,0.9750,8.8905,3.0000
0.9513,0.6670,12.1467,5.0000
0.9127,0.9146,10.4828,2.0000
0.9779,0.9511,9.9834,2.0000
0.8260,0.9152,8.6603,3.0000
0.8449,0.7802,8.9185,5.0000
0.9513,0.8245,11.4686,3.0000
0.8177,0.8180,8.7233,5.0000
0.7249,0.8856,10.3844,6.0000
0.8467,0.9144,8.8201,4.0000
0.9029,0.8429,9.4592,4.0000
0.9801,0.8594,9.8530,3.0000
0.3087,0.8348,9.2586,1.0000
0.9629,0.6300,9.3488,2.0000
0.7846,0.3087,8.2017,1.0000
0.9867,0.9244,11.2020,3.0000
0.8499,0.6597,12.3537,1.0000
0.9801,0.7585,9.0888,5.0000
0.9644,0.8623,11.1254,2.0000
0.7481,0.8759,10.5788,3.0000
0.6084,0.9513,9.3461,1.0000
0.9801,0.8211,9.8133,10.0000
0.9558,0.9804,9.5148,5.0000
0.9513,0.7722,16.8401,7.0000
0.9719,0.9753,9.8999,3.0000
0.3087,0.9001,9.2164,5.0000
0.9719,0.8761,9.2934,3.0000
0.9190,0.8459,10.8758,5.0000
0.7463,0.8266,9.4047,6.0000
0.8177,0.7984,12.0026,4.0000
0.8467,0.8439,9.9167,7.0000
0.9104,0.8865,9.6008,7.0000
0.7846,0.8773,9.1532,3.0000
0.9801,0.8918,11.3083,4.0000
0.9801,0.8499,11.1367,2.0000
0.9867,0.9206,8.3239,5.0000
0.9104,0.9294,8.6794,3.0000
0.9781,0.9165,11.5584,6.0000
0.9616,0.6346,10.8431,2.0000
0.6597,0.8851,9.3909,5.0000
0.9735,0.8362,14.3293,6.0000
0.9833,0.8569,9.8033,3.0000
0.8094,0.8576,9.3269,3.0000
0.9293,0.9110,8.8561,4.0000
0.9826,0.9538,9.4331,5.0000
0.9644,0.8910,11.0636,2.0000
0.9781,0.9190,9.9901,2.0000
0.9629,0.9510,9.3643,4.0000
0.9637,0.8507,8.9295,8.0000
0.8348,0.9231,8.7041,2.0000
0.9190,0.9675,13.4010,3.0000
0.9513,0.9646,9.4991,3.0000
0.9644,0.8861,12.1887,3.0000
0.8150,0.9792,9.2830,5.0000
0.9140,0.7821,9.7094,7.0000
0.9718,0.8282,9.9598,4.0000
0.9468,0.9036,9.7881,7.0000
0.7481,0.8817,9.0976,2.0000
0.6738,0.9339,9.4982,3.0000
0.9826,0.9787,10.0590,2.0000
0.9778,0.8118,9.1061,3.0000
0.9629,0.9263,8.7729,3.0000
0.9778,0.8785,7.6385,4.0000
0.9513,0.9123,10.7805,3.0000
0.8279,0.7292,9.6042,2.0000
0.5316,0.8119,11.7439,3.0000
0.3773,0.8843,8.1148,4.0000
0.9855,0.3087,15.1233,4.0000
0.6959,0.8057,11.2621,2.0000
0.9855,0.8141,9.8140,4.0000
0.8348,0.9552,8.9852,7.0000
0.3773,0.9781,7.5818,1.0000
0.3087,0.7852,10.8967,4.0000
0.9801,0.8527,10.8393,3.0000
0.8177,0.9115,8.0391,2.0000
0.7786,0.8595,7.0118,4.0000
0.9644,0.8973,10.7515,7.0000
0.9899,0.7803,11.0736,4.0000
0.8817,0.8453,9.3973,6.0000
0.9190,0.9556,10.0043,6.0000
0.6251,0.9117,9.5807,10.0000
0.9293,0.9801,9.8421,3.0000
0.9801,0.8748,11.6291,4.0000
0.9647,0.8755,10.1594,7.0000
0.3773,0.9664,8.7054,3.0000
0.9801,0.7763,11.5564,6.0000
0.9801,0.9495,8.7283,7.0000
0.9801,0.9125,9.2399,2.0000
0.6597,NaN,13.2036,0.0000
0.9647,0.9712,10.3045,3.0000
0.9718,0.9024,9.8555,5.0000
0.9801,0.9365,7.7626,4.0000
0.9719,0.9073,10.1798,5.0000
0.6259,0.6411,16.1611,5.0000
0.5820,0.7001,7.5195,4.0000
0.8307,0.8742,9.5527,8.0000
0.9727,0.9166,11.2246,4.0000
0.9867,0.8151,8.6821,6.0000
0.9513,0.9357,9.2544,4.0000
0.8499,0.9501,9.3113,5.0000
0.9826,0.8699,9.9500,4.0000
0.9545,0.9723,10.0286,2.0000
0.8150,0.6962,9.4252,5.0000
0.7481,0.9361,9.7725,5.0000
0.8740,0.9422,9.9813,3.0000
0.8094,0.9801,8.3133,1.0000
0.9647,0.9598,8.9987,2.0000
0.9936,0.9801,7.6449,3.0000
0.9515,0.9446,9.4782,3.0000
0.9644,0.8071,11.4794,2.0000
0.9515,0.8775,9.7339,3.0000
0.9190,0.8663,10.5548,4.0000
0.9801,0.7463,10.1564,1.0000
0.9801,0.7652,9.9899,3.0000
0.8669,0.7663,11.3263,4.0000
0.9558,0.9167,9.3147,7.0000
0.9644,0.9426,9.6870,4.0000
0.6621,0.8211,11.7680,2.0000
0.9833,0.9743,8.8278,3.0000
0.2579,0.9356,5.6876,5.0000
0.9293,0.9547,7.7788,3.0000
0.7481,0.9168,8.5622,5.0000
0.9515,0.9049,10.1667,6.0000
0.3087,0.9633,7.5572,3.0000
0.8817,0.7241,11.0223,8.0000
0.7846,0.9208,8.5364,3.0000
0.9515,0.9637,9.1610,4.0000
0.9826,0.7632,12.7024,9.0000
0.9513,0.8809,8.5105,5.0000
0.8150,0.9287,8.6671,3.0000
0.7786,0.9153,7.9821,6.0000
0.9312,0.9045,10.5941,8.0000
0.9718,0.8846,9.9508,3.0000
0.9513,0.9308,11.0713,4.0000
0.0839,NaN,0.0000,0.0000
0.9629,0.9129,10.3173,3.0000
0.9855,0.8824,11.4149,2.0000
0.8669,0.9513,11.0527,1.0000
0.8281,0.8871,9.7109,9.0000
0.9644,0.8935,10.9419,3.0000
0.9801,0.8025,9.9720,2.0000
0.6679,0.4967,13.8718,5.0000
0.9513,0.9553,9.4328,5.0000
0.9801,0.8844,5.2133,4.0000
0.9629,0.8833,10.5627,3.0000
0.9104,0.9534,9.6750,6.0000
0.9801,0.8319,10.2364,2.0000
0.6738,0.8279,8.4589,1.0000
0.9637,0.8729,9.6680,9.0000
0.9879,0.8447,12.1141,5.0000
0.9809,0.8449,11.3601,1.0000
0.9729,0.9680,8.1562,6.0000
0.9629,0.3790,15.8391,1.0000
0.9629,0.8052,10.0825,3.0000
0.9104,0.9468,9.6362,1.0000
0.8987,0.9855,9.1322,1.0000
0.7616,0.9089,8.1379,5.0000
0.8202,0.9244,8.9422,6.0000
0.9855,0.9294,10.4320,3.0000
0.9545,0.7130,15.9576,4.0000
0.6597,0.8404,16.4864,5.0000
0.6259,0.9085,11.6060,4.0000
0.9781,0.7955,9.6394,3.0000
0.9801,0.8775,9.4791,11.0000
0.9647,0.8063,11.2721,5.0000
0.9801,0.8535,11.0815,5.0000
0.2579,0.0144,12.4350,1.0000
0.8150,0.9801,9.8014,1.0000
0.9718,0.9702,9.9152,3.0000
0.9801,0.7947,11.2869,5.0000
0.3087,0.7972,8.2155,5.0000
0.9199,0.8002,12.6510,5.0000
0.3773,0.9628,7.6370,2.0000
0.9029,0.9204,12.1244,5.0000
0.9936,0.9049,9.9223,5.0000
0.7463,0.9001,11.3698,3.0000
0.3773,0.7040,14.2850,5.0000
0.9783,0.8948,12.3215,4.0000
0.9644,0.7909,8.3905,2.0000
0.9104,0.9293,9.8109,1.0000
0.9801,0.7261,11.2025,6.0000
0.8177,0.8559,11.6167,3.0000
0.8276,0.8483,14.4860,1.0000
0.8817,0.8788,10.0046,4.0000
0.9647,0.9340,9.1055,6.0000
0.8499,0.9781,8.7715,1.0000
0.9801,0.8689,8.6797,3.0000
0.9801,0.9861,9.5206,2.0000
0.9735,0.8650,12.2696,2.0000
0.9629,0.9111,10.2570,6.0000
0.3766,NaN,0.0000,0.0000
0.9104,0.9183,8.3479,6.0000
0.8348,0.9128,9.5257,2.0000
0.9104,0.9468,9.6362,1.0000
0.9104,0.8741,10.0000,3.0000
0.9637,0.9706,9.8358,3.0000
0.6738,0.7975,9.1943,7.0000
0.7786,0.8273,12.4027,3.0000
0.6738,0.7287,12.1857,4.0000
0.9190,0.9085,8.7889,7.0000
0.5461,0.6960,3.0017,3.0000
0.9855,0.9158,8.3023,3.0000
0.8465,0.8770,9.7680,4.0000
0.9801,0.7279,9.0940,3.0000
0.9801,0.8476,9.6354,9.0000
0.3087,0.8662,7.9032,6.0000
0.9826,0.9173,8.8656,3.0000
0.9801,0.9235,9.0724,2.0000
0.8736,0.9071,11.2623,5.0000
0.7463,0.8977,9.1383,6.0000
0.8065,0.8794,6.6844,2.0000
0.9801,0.9354,8.0406,4.0000
0.9629,NaN,0.0000,0.0000
0.9515,0.9637,10.0096,2.0000
0.9545,0.8640,9.6626,9.0000
0.9637,0.9526,8.4176,7.0000
0.9801,0.8511,8.4582,4.0000
0.9644,0.9335,8.3793,5.0000
0.9801,0.9822,10.0000,2.0000
0.9293,0.9480,11.0531,3.0000
0.6597,0.9017,10.0177,6.0000
0.8348,0.8567,9.2014,4.0000
0.9867,0.9808,9.2088,5.0000
0.7846,0.9214,9.2612,6.0000
0.9801,0.8550,8.1535,7.0000
0.8279,0.7351,12.0312,5.0000
0.9647,0.9007,8.5129,3.0000
0.9513,0.8311,8.7156,5.0000
0.4821,0.7707,7.2925,6.0000
0.9900,0.9290,8.9906,3.0000
0.9801,0.9398,11.5215,4.0000
0.9515,0.3003,15.8943,1.0000
0.9801,0.9042,9.1590,3.0000
0.9644,0.7415,18.2346,4.0000
0.9735,0.7786,11.9498,1.0000
0.9801,0.8483,7.7083,5.0000
0.8499,0.9359,9.2014,8.0000
0.7520,0.8901,7.7782,4.0000
0.9647,0.8781,9.9851,3.0000
0.9515,0.9572,8.2386,2.0000
0.8736,0.7335,12.8071,6.0000
0.6259,0.8862,7.6025,9.0000
0.3087,0.9637,6.6642,2.0000
0.8177,0.8452,9.4189,4.0000
0.7520,0.9075,10.6586,6.0000
0.9190,0.9669,9.6696,2.0000
0.9718,0.9101,9.8994,4.0000
0.9522,0.8865,9.4245,5.0000
0.7786,0.8736,10.6623,3.0000
0.8604,0.7681,12.2513,3.0000
0.8307,NaN,0.0000,0.0000
0.8449,0.8487,9.8491,7.0000
0.9867,0.8596,10.2495,5.0000
0.3087,0.9406,8.6985,5.0000
0.9801,0.9080,9.5942,4.0000
0.1617,0.9619,7.6567,4.0000
0.9936,0.8600,8.3189,3.0000
0.9833,0.9373,9.4717,5.0000
0.7463,0.9718,7.6620,1.0000
0.9629,0.9022,6.6450,3.0000
0.8348,0.9190,10.5160,1.0000
0.8449,0.9276,6.5534,5.0000
0.9900,0.9936,9.9646,1.0000
0.9629,0.9692,9.8035,2.0000
0.9647,0.9647,11.4640,1.0000
0.9515,0.9104,10.2818,1.0000
0.8094,0.2542,16.4357,2.0000
0.9718,0.8552,10.2055,6.0000
0.9801,0.8183,9.4855,5.0000
0.9801,0.8719,10.5486,8.0000
0.9801,0.6374,13.5404,3.0000
0.6621,0.8241,7.2132,6.0000
0.9637,0.8769,14.1549,2.0000
0.6259,0.8225,9.9449,3.0000
0.6597,0.8571,9.4157,3.0000
0.9190,0.9602,10.8562,3.0000
0.9779,0.9801,9.9778,1.0000
0.9801,0.9069,17.2215,2.0000
0.1617,0.8099,7.1033,3.0000
0.9190,0.9035,9.6377,5.0000
0.8817,0.7884,11.8427,6.0000
0.9801,0.9152,9.3134,6.0000
0.8260,0.9719,8.1372,2.0000
0.9737,0.8898,9.2831,3.0000
0.2579,0.7666,16.7201,6.0000
0.9801,NaN,0.0000,0.0000
0.9936,0.9664,9.8467,5.0000
0.9801,0.9336,10.1988,3.0000
0.9644,0.6668,9.0538,2.0000
0.6225,0.9184,7.4305,6.0000
0.8276,0.6911,12.1514,3.0000
0.8449,0.7747,11.3250,4.0000
0.6251,0.9429,7.3539,6.0000
0.9801,0.8491,16.4473,5.0000
0.9293,0.8243,8.9962,5.0000
0.9513,0.9072,10.2268,3.0000
0.6738,0.8393,9.3956,9.0000
0.9856,0.7990,11.3018,2.0000
0.8817,0.6738,12.0792,1.0000
0.8345,0.8839,8.9964,8.0000
0.9629,0.8254,9.4938,7.0000
0.8736,0.7786,10.9500,1.0000
0.7616,0.9657,8.8212,2.0000
0.8736,0.7720,9.1527,3.0000
0.8817,0.8977,9.7713,2.0000
0.7786,0.9103,9.5235,4.0000
0.9690,0.9424,9.0130,6.0000
0.8260,0.8782,10.8619,2.0000
0.9647,0.8632,9.1526,2.0000
0.9822,0.8007,11.6268,3.0000
0.9545,0.8940,10.0388,8.0000
0.9719,0.7933,10.6993,5.0000
0.8348,0.9640,7.2727,2.0000
0.9293,0.7728,11.5583,6.0000
0.9900,0.9609,10.0056,3.0000
0.9801,0.8687,9.8571,3.0000
0.9801,0.6796,9.0244,4.0000
0.9629,0.9658,8.5001,2.0000
0.6621,0.9227,8.0546,2.0000
0.9844,0.7519,10.0144,4.0000
0.9801,0.9174,10.0361,5.0000
0.9629,0.8728,11.2128,4.0000
0.9936,0.8556,7.5115,6.0000
0.8094,0.9812,8.6983,3.0000
0.9312,0.7877,11.3587,3.0000
0.9513,0.5306,15.5536,4.0000
0.9428,0.7454,15.5301,3.0000
0.8299,0.9714,9.6668,5.0000
0.9719,0.8384,9.9898,4.0000
0.5284,0.9716,7.5933,3.0000
0.9592,0.9228,9.3896,6.0000
0.7517,0.7056,10.5919,3.0000
0.7846,NaN,0.0000,0.0000
0.4821,0.7829,9.2004,5.0000
0.8604,0.9610,9.7467,3.0000
0.9855,0.8568,10.0265,8.0000
0.8260,0.9058,9.4918,6.0000
0.3087,0.8697,10.4931,11.0000
0.9801,0.9632,9.6430,5.0000
0.6832,0.8732,14.0997,7.0000
0.9513,0.9901,12.3109,2.0000
0.9801,0.9290,9.2204,10.0000
0.9545,NaN,0.0000,0.0000
0.9644,0.7015,12.7547,4.0000
0.8281,0.9583,13.1794,2.0000
0.6259,0.9735,11.1913,4.0000
0.6621,0.9252,8.3469,4.0000
0.9719,0.8759,12.2748,3.0000
0.9867,0.7619,8.0369,5.0000
0.9513,0.9219,11.0486,4.0000
0.9801,0.7608,9.5106,6.0000
0.9826,0.6259,11.3588,1.0000
0.9826,0.9441,9.3538,5.0000
0.9190,0.6091,8.5664,3.0000
0.8279,0.9714,9.1641,2.0000
0.9293,0.9644,12.0072,1.0000
0.5284,NaN,0.0000,0.0000
0.9611,0.9662,10.0822,3.0000
0.8736,0.8656,8.8575,3.0000
0.9647,0.8336,10.4629,3.0000
0.5814,0.9227,9.5204,4.0000
0.3790,0.9740,8.0552,3.0000
0.9801,0.6225,0.0000,1.0000
0.9781,0.8167,9.1257,6.0000
0.9801,0.7413,16.0838,8.0000
0.9867,0.9535,10.3079,2.0000
0.8449,0.9433,9.6583,5.0000
0.9801,0.9801,12.2242,2.0000
0.9801,0.8827,11.6504,4.0000
0.9801,0.8836,9.6722,2.0000
0.9867,0.9862,7.4748,2.0000
0.9592,0.9611,8.5959,3.0000
0.9801,0.9299,9.7049,5.0000
0.7434,0.9770,8.4477,5.0000
0.9629,0.8576,9.6460,5.0000
0.3766,0.8958,5.1935,3.0000
0.9637,0.9082,10.8039,6.0000
0.9781,0.9746,7.1532,3.0000
0.8817,0.8828,9.3013,4.0000
0.9629,0.7853,10.1076,4.0000
0.9781,0.8808,9.0418,3.0000
0.8817,0.9867,8.9506,1.0000
0.7520,0.7467,8.1521,5.0000
0.9515,0.8565,13.1016,5.0000
0.9293,0.7921,11.0138,2.0000
0.9513,0.8913,9.1646,4.0000
0.8348,0.9672,9.2629,4.0000
0.9801,0.9643,10.0453,4.0000
0.9801,0.9784,9.0304,5.0000
0.6597,0.9594,9.1143,10.0000
0.2505,0.9782,7.2213,3.0000
0.9190,0.7821,8.7543,9.0000
0.7101,0.6919,9.0746,6.0000
0.7871,0.8749,10.1298,7.0000
0.8483,0.9132,9.2320,4.0000
0.6597,0.9019,9.1198,6.0000
0.9801,0.8076,8.2978,5.0000
0.7846,0.9031,10.5442,2.0000
0.5461,0.8499,6.7250,1.0000
0.8307,0.7569,10.9833,4.0000
0.9801,0.9693,9.6323,5.0000
0.9312,0.8851,9.7425,4.0000
0.9833,0.9023,10.1448,6.0000
0.9821,0.8581,9.0535,5.0000
0.9647,0.9751,10.0140,6.0000
0.9801,0.7101,12.6993,1.0000
0.3087,0.9428,7.3363,3.0000
0.9629,0.8068,9.5842,3.0000
0.9199,0.9810,9.6668,3.0000
0.8281,0.9482,10.3040,4.0000
0.6621,0.8295,8.0360,3.0000
0.9867,0.8043,13.3465,4.0000
0.8663,0.7606,9.1302,3.0000
0.8499,0.9518,8.8944,4.0000
0.6738,0.9210,8.4944,5.0000
0.9190,0.9801,12.9312,1.0000
0.9644,0.9630,9.8436,3.0000
0.8202,0.9262,8.8907,5.0000
0.9647,0.8729,9.5462,8.0000
0.9545,0.9370,10.0238,4.0000
0.9801,0.9301,16.3059,6.0000
0.9809,0.9253,8.4708,4.0000
0.9833,0.9721,7.9551,4.0000
0.9629,0.6938,11.6288,2.0000
0.8260,0.9316,9.5984,4.0000
0.9801,0.9850,13.7749,3.0000
0.9801,0.8597,10.9293,6.0000
0.5820,0.7459,8.2997,2.0000
0.7786,0.8170,9.1167,5.0000
0.9801,0.9771,8.5886,3.0000
0.6738,NaN,0.0000,0.0000
0.9644,0.9605,9.2224,6.0000
0.9801,0.9801,10.0000,2.0000
0.9644,0.8761,9.6490,10.0000
0.9801,0.8973,10.0666,4.0000
0.6959,0.7037,7.7747,4.0000
0.9801,0.9457,10.0861,2.0000
0.9558,0.8142,11.4150,4.0000
0.8419,0.9241,6.5289,3.0000
0.9809,0.8217,10.9190,4.0000
0.9644,0.9801,12.1629,1.0000
0.9629,0.9139,10.8512,4.0000
0.9801,0.9813,10.6831,2.0000
0.3844,0.8474,9.2110,3.0000
0.9637,0.8423,9.0097,6.0000
0.6259,0.8210,10.0898,5.0000
0.6738,0.8381,9.5593,3.0000
0.6621,0.6808,13.1288,5.0000
0.9801,0.6998,11.8383,4.0000
0.9783,0.9867,9.9159,1.0000
0.9629,0.6444,9.9750,2.0000
0.1617,0.8246,6.0811,4.0000
0.9727,0.8586,11.2930,3.0000
0.9855,0.8486,10.6282,4.0000
0.9826,0.8907,11.5670,2.0000
0.6597,0.8858,9.8590,5.0000
0.9557,0.8670,8.7559,5.0000
0.6738,0.8976,8.4444,5.0000
0.9647,0.7611,5.1600,6.0000
0.9783,0.7837,11.4457,6.0000
0.9513,0.7871,9.8713,4.0000
0.9190,0.9936,11.3629,1.0000
0.6084,0.6738,14.4673,1.0000
0.9801,0.9781,10.0197,3.0000
0.9867,0.8641,12.1629,2.0000
0.9293,0.8895,9.1774,3.0000
0.7616,0.8914,9.6026,8.0000
0.6259,0.8533,8.4580,5.0000
0.5814,0.8975,9.6577,2.0000
0.9611,0.8634,10.5332,5.0000
0.6259,0.9593,10.5654,2.0000
0.8449,0.8788,9.6417,4.0000
0.9826,0.7911,11.7271,3.0000
0.9647,0.8341,11.2010,6.0000
0.9293,0.9438,8.7691,4.0000
0.9809,0.9329,8.7978,3.0000
0.9524,0.5704,17.0608,4.0000
0.7520,0.9834,8.7935,2.0000
0.9809,0.7546,8.9890,5.0000
0.9801,0.8154,5.4932,4.0000
0.9801,0.8174,10.5447,5.0000
0.9293,0.9687,9.2991,4.0000
0.9629,0.9537,9.9143,2.0000
0.9801,0.8242,11.0001,6.0000
0.9728,0.8650,8.9709,6.0000
0.8281,0.8959,8.0862,10.0000
0.9781,0.9287,9.9132,9.0000
0.9899,0.9137,8.9369,5.0000
0.9801,0.9776,8.5237,4.0000
0.9293,0.8177,11.1156,1.0000
0.9826,0.7889,9.6085,4.0000
0.9104,0.8428,9.6557,2.0000
0.9936,0.7452,7.8973,3.0000
0.9468,0.8904,7.4997,6.0000
0.9801,0.8584,9.4871,5.0000
0.9801,0.9152,7.9556,5.0000
0.9801,0.7101,11.3519,1.0000
0.9637,0.6802,13.3764,4.0000
0.9719,0.9688,9.5791,3.0000
0.9801,0.7849,11.1689,5.0000
0.9801,0.8635,9.5319,5.0000
0.4821,NaN,0.0000,0.0000
0.9801,0.8612,10.0951,6.0000
0.7249,0.9603,7.3119,3.0000
0.9783,0.9135,8.3082,9.0000
0.9900,0.9184,9.5548,5.0000
0.9644,0.8970,8.6308,4.0000
0.9801,0.9653,10.4062,5.0000
0.9801,0.9515,8.7012,4.0000
0.6597,0.8170,6.8187,2.0000
0.9718,0.8510,10.2597,7.0000
0.8464,0.9629,9.1330,7.0000
0.0741,0.9198,9.0007,3.0000
0.9801,0.9320,9.7678,5.0000
0.9719,0.9547,9.1189,5.0000
0.9809,0.8719,12.6692,5.0000
0.9801,0.7652,10.0822,3.0000
0.8519,0.8615,13.9805,4.0000
0.9644,0.9457,9.3452,8.0000
